# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -1.946531695922092e+01  1.048407981396080e+00 -1.764118300185570e+00  1.823977974277639e-01
  -1.946531695922092e+01  1.048407981396080e+00 -1.764118300185570e+00  1.823977974277639e-01
  -1.946531695922092e+01  1.048407981396080e+00 -1.764118300185570e+00  1.823977974277639e-01
  -1.946531695922092e+01  1.048407981396080e+00 -1.764118300185570e+00  1.823977974277639e-01
  -2.294439198383567e+01  1.063550117139562e+00 -1.762478372261169e+00  1.800311757193525e-01
  -2.260422940997728e+01  1.062875580336285e+00 -1.762779055587624e+00  1.801391248022043e-01
  -2.260422940997728e+01  1.062875580336285e+00 -1.762779055587624e+00  1.801391248022043e-01
  -2.151684280969544e+01  1.071356449438802e+00 -1.779445873891176e+00  1.790500109995294e-01
  -2.151684280969544e+01  1.071356449438802e+00 -1.779445873891176e+00  1.790500109995294e-01
  -2.151684280969544e+01  1.071356449438802e+00 -1.779445873891176e+00  1.790500109995294e-01
  -2.151684280969544e+01  1.071356449438802e+00 -1.779445873891176e+00  1.790500109995294e-01
  -2.027715518062914e+01  1.063840127680119e+00 -1.785525952568230e+00  1.802737696589958e-01
  -2.027715518062914e+01  1.063840127680119e+00 -1.785525952568230e+00  1.802737696589958e-01
  -2.027715518062914e+01  1.063840127680119e+00 -1.785525952568230e+00  1.802737696589958e-01
  -2.228407822987796e+01  1.070641621573953e+00 -1.720820764825098e+00  1.787631364134148e-01
  -2.228407822987796e+01  1.070641621573953e+00 -1.720820764825098e+00  1.787631364134148e-01
  -2.084559356724647e+01  1.068842735092534e+00 -1.790889009078764e+00  1.795674802080394e-01
  -2.084559356724647e+01  1.068842735092534e+00 -1.790889009078764e+00  1.795674802080394e-01
  -2.084559356724647e+01  1.068842735092534e+00 -1.790889009078764e+00  1.795674802080394e-01
  -2.142443107479241e+01  1.048267315417677e+00 -1.778139302989508e+00  1.825918978003409e-01
  -2.032377714745720e+01  1.059520764413669e+00 -1.777734807978025e+00  1.808422783147551e-01
  -2.060722650159813e+01  1.058501437904563e+00 -1.777697616263217e+00  1.809982412404824e-01
  -2.060722650159813e+01  1.058501437904563e+00 -1.777697616263217e+00  1.809982412404824e-01
  -2.035963501679113e+01  1.055545165940988e+00 -1.783172795418721e+00  1.815195431603703e-01
  -2.034391253215572e+01  1.055621127593752e+00 -1.782342459384816e+00  1.814977400348178e-01
  -2.034391253215572e+01  1.055621127593752e+00 -1.782342459384816e+00  1.814977400348178e-01
  -1.996914187392646e+01  1.057348901048757e+00 -1.778996959429675e+00  1.811920193791554e-01
  -2.251689200163965e+01  1.017594344568450e+00 -1.616788378647025e+00  1.860920988389697e-01
  -2.225528197646430e+01  1.031697079949526e+00 -1.604128962127287e+00  1.839273110728036e-01
  -2.171326874960975e+01  1.069447141458233e+00 -1.781369915075328e+00  1.793613345883152e-01
  -2.208492836972430e+01  1.071344157190712e+00 -1.765394930884114e+00  1.788776980342687e-01
  -2.208492836972430e+01  1.071344157190712e+00 -1.765394930884114e+00  1.788776980342687e-01
  -2.380044211916447e+01  1.073175148598117e+00 -1.817384009736533e+00  1.792278995533008e-01
  -2.056857366379138e+01  1.044658849871455e+00 -1.765758043494786e+00  1.830197698068262e-01
  -1.995243478918549e+01  1.060900378027344e+00 -1.779747415333555e+00  1.806578956328884e-01
  -2.122817262342573e+01  1.063529934935015e+00 -1.753351007337041e+00  1.799584559800637e-01
  -2.122817262342573e+01  1.063529934935015e+00 -1.753351007337041e+00  1.799584559800637e-01
  -2.122817262342573e+01  1.063529934935015e+00 -1.753351007337041e+00  1.799584559800637e-01
  -2.122817262342573e+01  1.063529934935015e+00 -1.753351007337041e+00  1.799584559800637e-01
  -2.242480240236944e+01  1.054658666120127e+00 -1.782038116492639e+00  1.816458434422521e-01
  -2.258288545067313e+01  1.054657347465152e+00 -1.782015564095067e+00  1.816458874967893e-01
  -2.258288545067313e+01  1.054657347465152e+00 -1.782015564095067e+00  1.816458874967893e-01
  -2.220934247463136e+01  1.063069604734845e+00 -1.778117077545008e+00  1.803064717661058e-01
  -2.220934247463136e+01  1.063069604734845e+00 -1.778117077545008e+00  1.803064717661058e-01
  -2.222038148681584e+01  1.049262073698948e+00 -1.761557790053546e+00  1.822339267754200e-01
  -2.285226036819835e+01  1.064084364491264e+00 -1.763712326874753e+00  1.799714780863617e-01
  -1.927102354478507e+01  1.058812617344921e+00 -1.717752773046983e+00  1.805407356056313e-01
  -1.927102354478507e+01  1.058812617344921e+00 -1.717752773046983e+00  1.805407356056313e-01
  -2.001374457708610e+01  1.061397136482254e+00 -1.777597844563053e+00  1.805525111438618e-01
  -1.999515311610206e+01  1.061405986797082e+00 -1.777442937604034e+00  1.805492750206043e-01
  -1.999515311610206e+01  1.061405986797082e+00 -1.777442937604034e+00  1.805492750206043e-01
  -1.943271460380785e+01  1.059449877556106e+00 -1.775677640029585e+00  1.808293340294652e-01
  -1.975581864765332e+01  1.060703733092086e+00 -1.782511121079342e+00  1.807205498080705e-01
  -1.975581864765332e+01  1.060703733092086e+00 -1.782511121079342e+00  1.807205498080705e-01
  -2.040457047555449e+01  1.064751174235884e+00 -1.790893740147358e+00  1.801994157399895e-01
  -2.040457047555449e+01  1.064751174235884e+00 -1.790893740147358e+00  1.801994157399895e-01
  -1.983799334971184e+01  1.058378345406020e+00 -1.735660134717548e+00  1.806947092517174e-01
  -3.173924177488231e+01  1.087403279413844e+00 -1.806554078322109e+00  1.769999419191503e-01
  -2.841132147264446e+01  1.093236409808224e+00 -1.835973826517641e+00  1.764808278291281e-01
  -2.354146026841167e+01  1.077944544306623e+00 -1.817248136812196e+00  1.785203951438601e-01
  -2.456364763646146e+01  1.067016211142251e+00 -1.821176220082323e+00  1.802061114274068e-01
  -2.456364763646146e+01  1.067016211142251e+00 -1.821176220082323e+00  1.802061114274068e-01
  -2.247450723564255e+01  1.060317556576813e+00 -1.801792521269163e+00  1.810072755164297e-01
  -2.332767040256773e+01  1.060984668892905e+00 -1.809065990082089e+00  1.809909622565889e-01
  -2.157998687585364e+01  1.072072033179887e+00 -1.797585586728860e+00  1.791592539611429e-01
  -2.157998687585364e+01  1.072072033179887e+00 -1.797585586728860e+00  1.791592539611429e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -1.893330476177746e+01  1.057316466671589e+00 -1.760285929207712e+00  1.809677952078700e-01
  -1.893330476177746e+01  1.057316466671589e+00 -1.760285929207712e+00  1.809677952078700e-01
  -2.081441247200607e+01  1.043350779416988e+00 -1.760812702643157e+00  1.831670289537049e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -1.951445365431190e+01  1.057387827914176e+00 -1.776623419189205e+00  1.811593082408689e-01
  -1.951445365431190e+01  1.057387827914176e+00 -1.776623419189205e+00  1.811593082408689e-01
  -2.215517414962241e+01  1.063604554988795e+00 -1.708952496392393e+00  1.797733553997253e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -1.992958428679068e+01  1.061965436062222e+00 -1.768499536577864e+00  1.803561588696984e-01
  -2.235942041643655e+01  1.039404129953295e+00 -1.726361541987582e+00  1.836796371632904e-01
  -2.358720004031086e+01  1.063606436732017e+00 -1.764541410667227e+00  1.800480627656321e-01
  -2.826909396725054e+01  1.029081906123479e+00 -1.756156551818726e+00  1.854024574039168e-01
  -2.718847043916789e+01  1.086531191425402e+00 -1.835525969571827e+00  1.774406591909152e-01
  -2.023019048892345e+01  1.058262944909008e+00 -1.756593718495490e+00  1.807779851849595e-01
  -1.986453205992761e+01  1.064780496796050e+00 -1.780068024028147e+00  1.800643776035116e-01
  -2.043926321717248e+01  1.067386200972759e+00 -1.783539094082047e+00  1.797065680521135e-01
  -1.955248744459477e+01  1.059244651767127e+00 -1.779568262918338e+00  1.809089645895004e-01
  -1.989700654147850e+01  1.059676116340266e+00 -1.779696664707791e+00  1.808453502061464e-01
  -1.989700654147850e+01  1.059676116340266e+00 -1.779696664707791e+00  1.808453502061464e-01
  -1.989700654147850e+01  1.059676116340266e+00 -1.779696664707791e+00  1.808453502061464e-01
  -2.059170310778241e+01  1.062765204789229e+00 -1.786892654783207e+00  1.804580136331978e-01
  -1.988854883575110e+01  1.063780093956054e+00 -1.766027656504880e+00  1.800428915801567e-01
  -1.973383977709819e+01  1.060123220766707e+00 -1.780532011872998e+00  1.807862887676002e-01
  -1.973383977709819e+01  1.060123220766707e+00 -1.780532011872998e+00  1.807862887676002e-01
  -1.973383977709819e+01  1.060123220766707e+00 -1.780532011872998e+00  1.807862887676002e-01
  -1.973383977709819e+01  1.060123220766707e+00 -1.780532011872998e+00  1.807862887676002e-01
  -1.976647831531444e+01  1.060910256350426e+00 -1.781228261701526e+00  1.806737463101861e-01
  -1.976647831531444e+01  1.060910256350426e+00 -1.781228261701526e+00  1.806737463101861e-01
  -1.976647831531444e+01  1.060910256350426e+00 -1.781228261701526e+00  1.806737463101861e-01
  -1.929828984503731e+01  1.060283967927671e+00 -1.775400337956551e+00  1.806984066502769e-01
  -1.929800967015058e+01  1.060942603168190e+00 -1.773606173723683e+00  1.805746886319608e-01
  -1.929800967015058e+01  1.060942603168190e+00 -1.773606173723683e+00  1.805746886319608e-01
  -1.929800967015058e+01  1.060942603168190e+00 -1.773606173723683e+00  1.805746886319608e-01
  -2.190634885256141e+01  1.053336903863123e+00 -1.791355705028540e+00  1.819550042611015e-01
  -1.930477489173351e+01  1.047389117923628e+00 -1.722550133476408e+00  1.823664362528479e-01
  -1.930477489173351e+01  1.047389117923628e+00 -1.722550133476408e+00  1.823664362528479e-01
  -1.930477489173351e+01  1.047389117923628e+00 -1.722550133476408e+00  1.823664362528479e-01
  -2.296197197431992e+01  1.071389990438396e+00 -1.780629481297737e+00  1.790610565035472e-01
  -1.954814108582832e+01  1.048561865222058e+00 -1.764344117696415e+00  1.823775827081268e-01
  -1.954814108582832e+01  1.048561865222058e+00 -1.764344117696415e+00  1.823775827081268e-01
  -1.955174501470266e+01  1.061987191446078e+00 -1.767805574108003e+00  1.803414474679470e-01
  -1.955174501470266e+01  1.061987191446078e+00 -1.767805574108003e+00  1.803414474679470e-01
  -1.955174501470266e+01  1.061987191446078e+00 -1.767805574108003e+00  1.803414474679470e-01
  -1.955174501470266e+01  1.061987191446078e+00 -1.767805574108003e+00  1.803414474679470e-01
  -1.987051689357551e+01  1.058384018307206e+00 -1.764688814145272e+00  1.808569492449414e-01
  -1.898888966366280e+01  1.057917299361745e+00 -1.761141141975965e+00  1.808858399119495e-01
  -1.898888966366280e+01  1.057917299361745e+00 -1.761141141975965e+00  1.808858399119495e-01
  -1.898888966366280e+01  1.057917299361745e+00 -1.761141141975965e+00  1.808858399119495e-01
  -1.907647445674489e+01  1.060411696356045e+00 -1.763057840417350e+00  1.805264552910266e-01
  -1.907647445674489e+01  1.060411696356045e+00 -1.763057840417350e+00  1.805264552910266e-01
  -1.935055242092864e+01  1.050546813995982e+00 -1.757982335258494e+00  1.819854021046017e-01
  -2.875665357215538e+01  1.090230121056647e+00 -1.853291959278528e+00  1.770865629936313e-01
  -2.875665357215538e+01  1.090230121056647e+00 -1.853291959278528e+00  1.770865629936313e-01
  -2.121777262818396e+01  1.067177872074004e+00 -1.798817700927685e+00  1.799216798532577e-01
  -2.141881947071171e+01  1.066191812145872e+00 -1.786690337513256e+00  1.799254277219161e-01
  -2.140699081294446e+01  1.065889189713564e+00 -1.785556521291612e+00  1.799580955522694e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.075930316344934e+01  1.068452964162190e+00 -1.791429683603470e+00  1.796354921862833e-01
  -2.134442166881535e+01  1.068975660674860e+00 -1.796083078054892e+00  1.796098125423679e-01
  -2.294324480515122e+01  1.076722533253448e+00 -1.805614979087004e+00  1.785688368702014e-01
  -2.294324480515122e+01  1.076722533253448e+00 -1.805614979087004e+00  1.785688368702014e-01
  -2.336982192585636e+01  9.840906261966768e-01 -1.539200146051203e+00  1.912312093256574e-01
  -2.336982192585636e+01  9.840906261966768e-01 -1.539200146051203e+00  1.912312093256574e-01
  -2.336982192585636e+01  9.840906261966768e-01 -1.539200146051203e+00  1.912312093256574e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -1.943169497908482e+01  1.056304270311946e+00 -1.759063596493023e+00  1.811114908969255e-01
  -2.342604917467722e+01  1.061742962762302e+00 -1.796322532284165e+00  1.807227104741531e-01
  -2.490306993679506e+01  1.074879430805736e+00 -1.826028587250296e+00  1.790729074390193e-01
  -1.998438602729860e+01  1.060767269996599e+00 -1.708784212501857e+00  1.801976553665433e-01
  -2.012181020910481e+01  1.061554634996611e+00 -1.705171534480699e+00  1.800594572205854e-01
  -2.012181020910481e+01  1.061554634996611e+00 -1.705171534480699e+00  1.800594572205854e-01
  -2.012181020910481e+01  1.061554634996611e+00 -1.705171534480699e+00  1.800594572205854e-01
  -2.012181020910481e+01  1.061554634996611e+00 -1.705171534480699e+00  1.800594572205854e-01
  -2.210263950393180e+01  1.064427570434805e+00 -1.806580044955909e+00  1.804351227614059e-01
  -2.309295684900822e+01  1.017547565521280e+00 -1.661397410028144e+00  1.864811867549542e-01
  -1.979679041538709e+01  1.062120536018488e+00 -1.720680500261033e+00  1.800550177771998e-01
  -1.979679041538709e+01  1.062120536018488e+00 -1.720680500261033e+00  1.800550177771998e-01
  -1.979679041538709e+01  1.062120536018488e+00 -1.720680500261033e+00  1.800550177771998e-01
  -1.971392818221132e+01  1.062752394267311e+00 -1.741340862324175e+00  1.800456610245740e-01
  -2.144143381608370e+01  1.070848694254634e+00 -1.797085854980867e+00  1.793343719131475e-01
  -2.144143381608370e+01  1.070848694254634e+00 -1.797085854980867e+00  1.793343719131475e-01
  -2.090894500880675e+01  1.061181635892726e+00 -1.700133324215922e+00  1.800897649312527e-01
  -2.090894500880675e+01  1.061181635892726e+00 -1.700133324215922e+00  1.800897649312527e-01
  -2.200194643562589e+01  1.043534548566783e+00 -1.761109937045141e+00  1.831397882259707e-01
  -2.200194643562589e+01  1.043534548566783e+00 -1.761109937045141e+00  1.831397882259707e-01
  -2.044837918665954e+01  1.059587490007595e+00 -1.788111261017299e+00  1.809581132731889e-01
  -2.051353621685849e+01  1.059719241272578e+00 -1.789021591796423e+00  1.809488163640469e-01
  -2.051329536708533e+01  1.059486303874486e+00 -1.788718218345261e+00  1.809809045600957e-01
  -2.072474422858612e+01  1.059978355516045e+00 -1.791981137844275e+00  1.809446629776619e-01
  -2.072474422858612e+01  1.059978355516045e+00 -1.791981137844275e+00  1.809446629776619e-01
  -2.072474422858612e+01  1.059978355516045e+00 -1.791981137844275e+00  1.809446629776619e-01
  -2.072474422858612e+01  1.059978355516045e+00 -1.791981137844275e+00  1.809446629776619e-01
  -2.090894500880674e+01  1.061181635892726e+00 -1.700133324215922e+00  1.800897649312527e-01
  -1.919728996184926e+01  1.048010241212795e+00 -1.713785214075031e+00  1.822225089326922e-01
  -1.919728996184926e+01  1.048010241212795e+00 -1.713785214075031e+00  1.822225089326922e-01
  -1.919728996184926e+01  1.048010241212795e+00 -1.713785214075031e+00  1.822225089326922e-01
  -1.971149404049022e+01  1.047987924891882e+00 -1.712525319275928e+00  1.822186580397092e-01
  -1.989185613803211e+01  1.056422183838240e+00 -1.779896067331283e+00  1.813471572315276e-01
  -1.989185613803211e+01  1.056422183838240e+00 -1.779896067331283e+00  1.813471572315276e-01
  -1.989185613803211e+01  1.056422183838240e+00 -1.779896067331283e+00  1.813471572315276e-01
  -1.965356448430414e+01  1.054415709276451e+00 -1.760535501926385e+00  1.814211610448324e-01
  -1.885072525666968e+01  1.054919945333761e+00 -1.761442429538582e+00  1.813535967609089e-01
  -1.906242643681593e+01  1.053347846909525e+00 -1.692538235689273e+00  1.812436620141576e-01
  -1.906242643681593e+01  1.053347846909525e+00 -1.692538235689273e+00  1.812436620141576e-01
  -1.955018076617645e+01  1.055167670792426e+00 -1.683763376384597e+00  1.809022707504967e-01
