# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$ $A_3^{\mathrm{surf}}$  $A_{-1}^{\mathrm{surf}}$
  -2.491891020460309e+02  1.409851057291133e+00 -2.030319491094957e+00  3.464779217358451e+32  5.164122416155736e-11 -4.596188434171315e-06
  -2.494908464210043e+02  1.409594732083009e+00 -2.027867410936504e+00  3.464779217358451e+32  5.079000722418256e-11 -4.564358574706544e-06
  -2.494898711731220e+02  1.409586031497378e+00 -2.027863517720427e+00  3.464779217358451e+32  5.081468446722096e-11 -4.566748210027806e-06
  -2.520933437241083e+02  1.400426477005888e+00 -1.951901787061636e+00  3.464779217358451e+32  5.214602309796111e-11 -4.546660684723844e-06
  -2.507438992581523e+02  1.402537554253577e+00 -1.970736546980821e+00  3.464779217358451e+32  5.467440004708358e-11 -4.672076402314677e-06
  -2.507438992581523e+02  1.402537554253577e+00 -1.970736546980821e+00  3.464779217358451e+32  5.467440004708358e-11 -4.672076402314677e-06
  -2.507438992581523e+02  1.402537554253577e+00 -1.970736546980821e+00  3.464779217358451e+32  5.467440004708358e-11 -4.672076402314677e-06
  -2.507561404917950e+02  1.402531428940230e+00 -1.970648945943426e+00  3.464779217358451e+32  5.464229599172242e-11 -4.670233169673595e-06
  -2.531918337507965e+02  1.401106578082149e+00 -1.962756613232901e+00  3.464779217358451e+32  5.988809439325176e-11 -4.881115709299835e-06
  -2.531588551961026e+02  1.407867931249062e+00 -2.010105793119253e+00  3.464779217358451e+32  5.006926161390254e-11 -4.416499218213077e-06
 
