# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Age (in Myrs), $t$    
  -9.506289979791649e+03  1.009949429099948e+00 -1.756963118179789e+00  3.820869376667970e+03
  -9.506289979791649e+03  1.009949429099948e+00 -1.756963118179789e+00  3.820869376667970e+03
  -9.506289979791649e+03  1.009949429099948e+00 -1.756963118179789e+00  3.820869376667970e+03
  -9.506382198013347e+03  1.009886080772875e+00 -1.756964218188628e+00  3.823857579464428e+03
  -9.506411725090251e+03  1.009885444648346e+00 -1.756965233065362e+00  3.823880577974145e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506414180745211e+03  1.009904453275108e+00 -1.756965424859332e+00  3.822985611494738e+03
  -9.506417406151615e+03  1.009905417279148e+00 -1.756965418216635e+00  3.822941481198620e+03
  -9.506417406151615e+03  1.009905417279148e+00 -1.756965418216635e+00  3.822941481198620e+03
  -9.506417406151615e+03  1.009905417279148e+00 -1.756965418216635e+00  3.822941481198620e+03
  -9.508814124166816e+03  1.009598984913309e+00 -1.757008000809992e+00  3.836945427868585e+03
  -9.508814124166816e+03  1.009598984913309e+00 -1.757008000809992e+00  3.836945427868585e+03
  -9.508814124166816e+03  1.009598984913309e+00 -1.757008000809992e+00  3.836945427868585e+03
  -9.508129060108167e+03  1.008204979539298e+00 -1.756970284879808e+00  3.903417222921618e+03
  -9.508129060108167e+03  1.008204979539298e+00 -1.756970284879808e+00  3.903417222921618e+03
  -9.508060298564931e+03  1.008021196935541e+00 -1.756962708134413e+00  3.912197600766202e+03
  -9.508252381951161e+03  1.007832734587044e+00 -1.756962225121124e+00  3.921128883772627e+03
  -9.506889398123169e+03  1.009659084257579e+00 -1.756971995878725e+00  3.834564502809014e+03
  -9.506889398123169e+03  1.009659084257579e+00 -1.756971995878725e+00  3.834564502809014e+03
  -9.506889398123169e+03  1.009659084257579e+00 -1.756971995878725e+00  3.834564502809014e+03
  -9.507130239346230e+03  1.009680113419722e+00 -1.756969571475879e+00  3.833645787216484e+03
  -9.506918444481462e+03  1.009663227486286e+00 -1.756971518215592e+00  3.834383494702723e+03
  -9.506266068809557e+03  1.010021821922126e+00 -1.756962277719003e+00  3.817443298472780e+03
  -9.506266068809557e+03  1.010021821922126e+00 -1.756962277719003e+00  3.817443298472780e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506256104055376e+03  1.010018192883130e+00 -1.756962392478067e+00  3.817620656005784e+03
  -9.506424322493927e+03  1.010035636744385e+00 -1.756964444773555e+00  3.816823237074524e+03
  -9.506424322493927e+03  1.010035636744385e+00 -1.756964444773555e+00  3.816823237074524e+03
  -9.506424322493927e+03  1.010035636744385e+00 -1.756964444773555e+00  3.816823237074524e+03
  -9.506424322493927e+03  1.010035636744385e+00 -1.756964444773555e+00  3.816823237074524e+03
  -9.506814967301334e+03  1.010062745086059e+00 -1.756971316606389e+00  3.815560837433950e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506659746741354e+03  1.010059807662396e+00 -1.756967105756727e+00  3.815716863794215e+03
  -9.506522968839345e+03  1.009914489530505e+00 -1.756968409646558e+00  3.822385990747042e+03
  -9.506392339904878e+03  1.009940060357962e+00 -1.756967941395828e+00  3.821215913020633e+03
  -9.506392339904878e+03  1.009940060357962e+00 -1.756967941395828e+00  3.821215913020633e+03
  -9.506392339904878e+03  1.009940060357962e+00 -1.756967941395828e+00  3.821215913020633e+03
  -9.506398795968118e+03  1.009937380114093e+00 -1.756968007577513e+00  3.821341010524497e+03
  -9.506398795968118e+03  1.009937380114093e+00 -1.756968007577513e+00  3.821341010524497e+03
  -9.506398795968118e+03  1.009937380114093e+00 -1.756968007577513e+00  3.821341010524497e+03
  -9.506508638042895e+03  1.009913187879788e+00 -1.756968209929799e+00  3.822451686532185e+03
  -9.506508638042895e+03  1.009913187879788e+00 -1.756968209929799e+00  3.822451686532185e+03
  -9.506508638042895e+03  1.009913187879788e+00 -1.756968209929799e+00  3.822451686532185e+03
  -9.506508638042895e+03  1.009913187879788e+00 -1.756968209929799e+00  3.822451686532185e+03
  -9.506508638042895e+03  1.009913187879788e+00 -1.756968209929799e+00  3.822451686532185e+03
  -9.506434909267567e+03  1.009996909920149e+00 -1.756966361530424e+00  3.818485256178052e+03
  -9.506434909267567e+03  1.009996909920149e+00 -1.756966361530424e+00  3.818485256178052e+03
  -9.507588479840373e+03  1.010064479939825e+00 -1.756964992384799e+00  3.815298865574241e+03
  -9.507588479840373e+03  1.010064479939825e+00 -1.756964992384799e+00  3.815298865574241e+03
  -9.507588479840373e+03  1.010064479939825e+00 -1.756964992384799e+00  3.815298865574241e+03
  -9.507588479840373e+03  1.010064479939825e+00 -1.756964992384799e+00  3.815298865574241e+03
  -9.507816575745353e+03  1.010054060257858e+00 -1.757008397033293e+00  3.815691907277897e+03
  -9.507816575745353e+03  1.010054060257858e+00 -1.757008397033293e+00  3.815691907277897e+03
  -9.509454371282802e+03  1.010047066450532e+00 -1.757037530719868e+00  3.815955721274844e+03
  -9.509454371282802e+03  1.010047066450532e+00 -1.757037530719868e+00  3.815955721274844e+03
  -9.509358956468410e+03  1.010058105199688e+00 -1.757038022767695e+00  3.815431634126854e+03
  -9.509358956468410e+03  1.010058105199688e+00 -1.757038022767695e+00  3.815431634126854e+03
  -9.509473232446608e+03  1.010032668574499e+00 -1.757043316942647e+00  3.816566768287110e+03
  -9.508381129373452e+03  1.010043178545342e+00 -1.757017982802094e+00  3.816206324943471e+03
  -9.508381129373452e+03  1.010043178545342e+00 -1.757017982802094e+00  3.816206324943471e+03
  -9.508379386114049e+03  1.010048272299245e+00 -1.757018861998767e+00  3.815959716146438e+03
  -9.508594313135774e+03  1.009945875160571e+00 -1.757031301918307e+00  3.820647972423566e+03
  -9.508594313135774e+03  1.009945875160571e+00 -1.757031301918307e+00  3.820647972423566e+03
  -9.508594313135774e+03  1.009945875160571e+00 -1.757031301918307e+00  3.820647972423566e+03
  -9.506422555977038e+03  1.009821592456167e+00 -1.756965122349943e+00  3.826871880437423e+03
  -9.506422555977038e+03  1.009821592456167e+00 -1.756965122349943e+00  3.826871880437423e+03
  -9.506410372878905e+03  1.009825042645131e+00 -1.756964844139357e+00  3.826709781565981e+03
  -9.506514387534970e+03  1.009860420572778e+00 -1.756965586437438e+00  3.824958432009732e+03
  -9.506514387534970e+03  1.009860420572778e+00 -1.756965586437438e+00  3.824958432009732e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506535322987453e+03  1.009891470381951e+00 -1.756965735786594e+00  3.823476683973143e+03
  -9.506541200541666e+03  1.009890334747930e+00 -1.756965560108508e+00  3.823529489039490e+03
  -9.506541200541666e+03  1.009890334747930e+00 -1.756965560108508e+00  3.823529489039490e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.506659131093789e+03  1.009903963690104e+00 -1.756963527665047e+00  3.822864978916044e+03
  -9.507056634612560e+03  1.009284340972840e+00 -1.756962191423918e+00  3.852394356528158e+03
  -9.507056634612560e+03  1.009284340972840e+00 -1.756962191423918e+00  3.852394356528158e+03
  -9.507056634612560e+03  1.009284340972840e+00 -1.756962191423918e+00  3.852394356528158e+03
  -9.507056634612560e+03  1.009284340972840e+00 -1.756962191423918e+00  3.852394356528158e+03
  -9.507294180054441e+03  1.009395333900638e+00 -1.756963881875331e+00  3.847173377051391e+03
  -9.508703592595455e+03  1.009111477752925e+00 -1.756963991837240e+00  3.860721233593110e+03
  -9.508703592595455e+03  1.009111477752925e+00 -1.756963991837240e+00  3.860721233593110e+03
  -9.507286713451280e+03  1.009397254800757e+00 -1.756963881131201e+00  3.847081696531329e+03
  -1.058147469763521e+04  1.022116522533764e+00 -1.786031709998191e+00  3.093338575438137e+03
  -1.019762230066323e+04  1.019381338760193e+00 -1.765712952359125e+00  3.341114351665825e+03
  -1.019762230066323e+04  1.019381338760193e+00 -1.765712952359125e+00  3.341114351665825e+03
  -1.019601990694606e+04  1.015610707691573e+00 -1.778103248887114e+00  3.428671076709235e+03
  -1.013431579073995e+04  1.016365914258365e+00 -1.775447988911806e+00  3.409638896178727e+03
  -9.944812869754631e+03  1.020929724735814e+00 -1.768662010576035e+00  3.251780879722814e+03
  -9.941255615169472e+03  1.020572301633821e+00 -1.768885434031142e+00  3.266246608324243e+03
  -9.941255615169472e+03  1.020572301633821e+00 -1.768885434031142e+00  3.266246608324243e+03
  -9.902104820760067e+03  1.020981122247588e+00 -1.767457334001020e+00  3.257498758817689e+03
  -9.902104820760067e+03  1.020981122247588e+00 -1.767457334001020e+00  3.257498758817689e+03
  -9.800000462461732e+03  1.021809762246610e+00 -1.763823073654740e+00  3.244169900568229e+03
  -9.729371830754704e+03  1.022016682204194e+00 -1.761346083613601e+00  3.250779374982987e+03
  -9.729371830754704e+03  1.022016682204194e+00 -1.761346083613601e+00  3.250779374982987e+03
  -9.729371830754704e+03  1.022016682204194e+00 -1.761346083613601e+00  3.250779374982987e+03
  -9.728292083480188e+03  1.022428769278005e+00 -1.761251817614730e+00  3.233248385686296e+03
  -9.705318711882166e+03  1.022340707792958e+00 -1.760519368214963e+00  3.241691951318329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.678159033442851e+03  1.023842999859863e+00 -1.758529353502244e+00  3.188077653726329e+03
  -9.666047819244797e+03  1.023576281919304e+00 -1.758431845968674e+00  3.200371291896362e+03
  -9.666047819244797e+03  1.023576281919304e+00 -1.758431845968674e+00  3.200371291896362e+03
  -9.666047819244797e+03  1.023576281919304e+00 -1.758431845968674e+00  3.200371291896362e+03
  -9.666047819244797e+03  1.023576281919304e+00 -1.758431845968674e+00  3.200371291896362e+03
  -9.631041952614833e+03  1.020419035556599e+00 -1.758917017599030e+00  3.334692218011018e+03
  -9.616146199528550e+03  1.020292892453944e+00 -1.758540073653683e+00  3.342971456072214e+03
  -9.616146199528550e+03  1.020292892453944e+00 -1.758540073653683e+00  3.342971456072214e+03
  -9.616146199528550e+03  1.020292892453944e+00 -1.758540073653683e+00  3.342971456072214e+03
  -9.600187860708826e+03  1.019787115599051e+00 -1.758017852729743e+00  3.368853890339781e+03
  -9.591682581745930e+03  1.018977788014206e+00 -1.758050925033146e+00  3.404156338388323e+03
  -9.579476796477922e+03  1.018926245618446e+00 -1.757724008620130e+00  3.408720166514876e+03
  -9.579476796477922e+03  1.018926245618446e+00 -1.757724008620130e+00  3.408720166514876e+03
  -9.579476796477922e+03  1.018926245618446e+00 -1.757724008620130e+00  3.408720166514876e+03
  -9.571821481086225e+03  1.018830810330097e+00 -1.757168679089291e+00  3.416158185874440e+03
  -9.571821481086225e+03  1.018830810330097e+00 -1.757168679089291e+00  3.416158185874440e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.555063370573256e+03  1.017193756841268e+00 -1.757194863465774e+00  3.490109658348880e+03
  -9.548319041056749e+03  1.016077683359592e+00 -1.757185959611173e+00  3.540597464483918e+03
  -9.543903275267372e+03  1.014647579617117e+00 -1.757250633847254e+00  3.604817134973038e+03
  -9.543902313721977e+03  1.014648403949662e+00 -1.757250564874654e+00  3.604780409552069e+03
  -9.543519735631511e+03  1.014609847634781e+00 -1.757263335698326e+00  3.606472908758807e+03
  -9.541339387293130e+03  1.014470386096062e+00 -1.757219229220766e+00  3.613086090989875e+03
  -9.541339387293130e+03  1.014470386096062e+00 -1.757219229220766e+00  3.613086090989875e+03
  -9.541339387293130e+03  1.014470386096062e+00 -1.757219229220766e+00  3.613086090989875e+03
  -9.541911727636434e+03  1.014553793075940e+00 -1.757238851427040e+00  3.609206153711975e+03
  -9.541911727636434e+03  1.014553793075940e+00 -1.757238851427040e+00  3.609206153711975e+03
  -9.541604005372312e+03  1.014626973823039e+00 -1.757236412826650e+00  3.605949520716377e+03
  -9.540924421448701e+03  1.014562266534611e+00 -1.757217023464420e+00  3.608990074985983e+03
  -9.536956526727192e+03  1.014141680894197e+00 -1.757080952445794e+00  3.628812794923824e+03
  -9.536956526727192e+03  1.014141680894197e+00 -1.757080952445794e+00  3.628812794923824e+03
  -9.536674190807620e+03  1.014142844644927e+00 -1.757026353599177e+00  3.629060311509902e+03
  -9.536674190807620e+03  1.014142844644927e+00 -1.757026353599177e+00  3.629060311509902e+03
  -9.536674190807620e+03  1.014142844644927e+00 -1.757026353599177e+00  3.629060311509902e+03
  -9.536674190807620e+03  1.014142844644927e+00 -1.757026353599177e+00  3.629060311509902e+03
  -9.535948902674194e+03  1.014194493809068e+00 -1.757018126338577e+00  3.626802931856645e+03
  -9.534925065409752e+03  1.014727723501092e+00 -1.757010917295929e+00  3.602902218112345e+03
  -9.534438743922312e+03  1.014661219541666e+00 -1.757001436325989e+00  3.605962815451744e+03
  -9.530875371640581e+03  1.014082603056917e+00 -1.757011971086156e+00  3.632233150742822e+03
  -9.530875371640581e+03  1.014082603056917e+00 -1.757011971086156e+00  3.632233150742822e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.529649261794264e+03  1.013848395388729e+00 -1.757016235260576e+00  3.642866643104671e+03
  -9.528859561843530e+03  1.013621661122059e+00 -1.757007478757194e+00  3.653081258960111e+03
  -9.528859561843530e+03  1.013621661122059e+00 -1.757007478757194e+00  3.653081258960111e+03
  -9.528859561843530e+03  1.013621661122059e+00 -1.757007478757194e+00  3.653081258960111e+03
  -9.528859561843530e+03  1.013621661122059e+00 -1.757007478757194e+00  3.653081258960111e+03
  -9.528859561843530e+03  1.013621661122059e+00 -1.757007478757194e+00  3.653081258960111e+03
