# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -4.603222750508799e+02  1.446538162729789e+00 -1.484962363019319e+00  1.847470570011839e-01
  -4.598362025440182e+02  1.446751692507994e+00 -1.483678229813521e+00  1.847479323727029e-01
  -4.599221165204586e+02  1.446750101176395e+00 -1.483768844442888e+00  1.847481422154559e-01
  -4.601998374309837e+02  1.453869296246429e+00 -1.487343192341273e+00  1.850045516497110e-01
  -4.600500673120424e+02  1.445126100655540e+00 -1.482297065627292e+00  1.846891718400450e-01
  -4.608098534604006e+02  1.443600690294476e+00 -1.481280475166875e+00  1.846338153541238e-01
  -4.615725067433398e+02  1.440666726688471e+00 -1.479807791357213e+00  1.845296596427560e-01
  -4.615725067433398e+02  1.440666726688471e+00 -1.479807791357213e+00  1.845296596427560e-01
  -4.598878777510295e+02  1.453237239743521e+00 -1.484302908927502e+00  1.849688320434130e-01
  -4.598639082484101e+02  1.453218724494784e+00 -1.484242035052212e+00  1.849678948991202e-01
  -4.584194999258473e+02  1.449443596479877e+00 -1.481727646462358e+00  1.848259679480755e-01
  -4.581954763131059e+02  1.451865127331590e+00 -1.481713526530279e+00  1.849070224676327e-01
  -4.581954763131059e+02  1.451865127331590e+00 -1.481713526530279e+00  1.849070224676327e-01
  -4.581954763131059e+02  1.451865127331590e+00 -1.481713526530279e+00  1.849070224676327e-01
  -4.581451535499616e+02  1.451785795198951e+00 -1.481673824429494e+00  1.849041841463347e-01
  -4.586751141194144e+02  1.452442317650875e+00 -1.482669045224997e+00  1.849312628079874e-01
  -4.587205059775749e+02  1.452341429757056e+00 -1.483013013956986e+00  1.849294596327466e-01
  -4.590433320304742e+02  1.452410941598804e+00 -1.483664009392624e+00  1.849347086879870e-01
  -4.590433320304742e+02  1.452410941598804e+00 -1.483664009392624e+00  1.849347086879870e-01
  -4.590433320304742e+02  1.452410941598804e+00 -1.483664009392624e+00  1.849347086879870e-01
  -4.597289825801261e+02  1.453827612466771e+00 -1.484848987016106e+00  1.849888701732793e-01
  -4.594275329611755e+02  1.452849577634220e+00 -1.483653344659251e+00  1.849493303500140e-01
  -4.594275329611755e+02  1.452849577634220e+00 -1.483653344659251e+00  1.849493303500140e-01
  -4.594448237952480e+02  1.452867955555340e+00 -1.483690082864221e+00  1.849501342484044e-01
  -4.594448237952480e+02  1.452867955555340e+00 -1.483690082864221e+00  1.849501342484044e-01
  -4.604466195778559e+02  1.454599169292098e+00 -1.487843353791567e+00  1.850296710018874e-01
  -4.604466195778559e+02  1.454599169292098e+00 -1.487843353791567e+00  1.850296710018874e-01
  -4.604466195778559e+02  1.454599169292098e+00 -1.487843353791567e+00  1.850296710018874e-01
  -4.610986420842027e+02  1.456701469561254e+00 -1.488725433506636e+00  1.851045977323417e-01
  -4.610982207727805e+02  1.456700413322936e+00 -1.488724613286134e+00  1.851045584924440e-01
  -4.610982207727805e+02  1.456700413322936e+00 -1.488724613286134e+00  1.851045584924440e-01
  -4.610982207727805e+02  1.456700413322936e+00 -1.488724613286134e+00  1.851045584924440e-01
  -4.607421365407661e+02  1.455625213637000e+00 -1.480702759970393e+00  1.850281007897220e-01
  -4.607830470857486e+02  1.458063966684677e+00 -1.480873053392139e+00  1.851109454787826e-01
  -4.588108274302451e+02  1.454104239135350e+00 -1.480225303145732e+00  1.849760076327335e-01
  -4.588108274302451e+02  1.454104239135350e+00 -1.480225303145732e+00  1.849760076327335e-01
  -4.588108274302451e+02  1.454104239135350e+00 -1.480225303145732e+00  1.849760076327335e-01
  -4.641082340833166e+02  1.455064255646483e+00 -1.501137072578878e+00  1.851121515230048e-01
  -4.652502671666239e+02  1.470746713257763e+00 -1.479507813899427e+00  1.855205223387327e-01
  -4.652502671666239e+02  1.470746713257763e+00 -1.479507813899427e+00  1.855205223387327e-01
  -4.630501430823201e+02  1.461633834584917e+00 -1.495350437586036e+00  1.852970785288293e-01
  -4.630501430823201e+02  1.461633834584917e+00 -1.495350437586036e+00  1.852970785288293e-01
  -4.630908377205196e+02  1.465731990876878e+00 -1.498129354959060e+00  1.854458761468829e-01
  -4.630908377205196e+02  1.465731990876878e+00 -1.498129354959060e+00  1.854458761468829e-01
  -4.609354622453733e+02  1.452371486464713e+00 -1.494821874025195e+00  1.849898823817267e-01
  -4.613679898997544e+02  1.452964941335376e+00 -1.496469096874802e+00  1.850175811066266e-01
  -4.605284877749223e+02  1.451208924805026e+00 -1.490072569889419e+00  1.849281480228022e-01
  -4.609390757244468e+02  1.451499457163499e+00 -1.496540786011779e+00  1.849682851114674e-01
  -4.609390757244468e+02  1.451499457163499e+00 -1.496540786011779e+00  1.849682851114674e-01
  -4.609390757244468e+02  1.451499457163499e+00 -1.496540786011779e+00  1.849682851114674e-01
  -4.609390757244468e+02  1.451499457163499e+00 -1.496540786011779e+00  1.849682851114674e-01
  -4.609390757244468e+02  1.451499457163499e+00 -1.496540786011779e+00  1.849682851114674e-01
  -4.587526286412742e+02  1.450128203391726e+00 -1.485343915101283e+00  1.848638977086869e-01
  -4.587526286412742e+02  1.450128203391726e+00 -1.485343915101283e+00  1.848638977086869e-01
  -4.587526286412742e+02  1.450128203391726e+00 -1.485343915101283e+00  1.848638977086869e-01
  -4.587526286412742e+02  1.450128203391726e+00 -1.485343915101283e+00  1.848638977086869e-01
  -4.587684517530814e+02  1.450117085740050e+00 -1.485418327143758e+00  1.848639063603203e-01
  -4.590217074204967e+02  1.449213470151931e+00 -1.484238900547471e+00  1.848290092642620e-01
  -4.590217074204967e+02  1.449213470151931e+00 -1.484238900547471e+00  1.848290092642620e-01
  -4.590217074204967e+02  1.449213470151931e+00 -1.484238900547471e+00  1.848290092642620e-01
  -4.587687014551978e+02  1.449463603231506e+00 -1.483923858436013e+00  1.848356712064315e-01
  -4.587687014551978e+02  1.449463603231506e+00 -1.483923858436013e+00  1.848356712064315e-01
  -4.587687014551978e+02  1.449463603231506e+00 -1.483923858436013e+00  1.848356712064315e-01
  -4.602523823252171e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.602523823252171e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.602523823252171e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.602523823252171e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.621209605043949e+02  1.450978911619307e+00 -1.482851446057685e+00  1.848785808305139e-01
  -4.604876714605342e+02  1.451123535495455e+00 -1.488243659275625e+00  1.849164403328218e-01
  -4.604876714605342e+02  1.451123535495455e+00 -1.488243659275625e+00  1.849164403328218e-01
  -4.605694071252374e+02  1.467476753817314e+00 -1.482150310168159e+00  1.854299017180094e-01
  -4.604814900744856e+02  1.468108866297382e+00 -1.481578883320425e+00  1.854481995560847e-01
  -4.604814900744856e+02  1.468108866297382e+00 -1.481578883320425e+00  1.854481995560847e-01
  -4.606982416527090e+02  1.465135675910925e+00 -1.481359373764447e+00  1.853487003959306e-01
  -4.606982416527090e+02  1.465135675910925e+00 -1.481359373764447e+00  1.853487003959306e-01
  -4.606982416527090e+02  1.465135675910925e+00 -1.481359373764447e+00  1.853487003959306e-01
  -4.609995150674320e+02  1.462904128001653e+00 -1.482850036089501e+00  1.852809244392670e-01
  -4.608575596055056e+02  1.463616927582600e+00 -1.482241555735919e+00  1.853017055701308e-01
  -4.608575596055056e+02  1.463616927582600e+00 -1.482241555735919e+00  1.853017055701308e-01
  -4.607202773256372e+02  1.456027666262519e+00 -1.487831811936771e+00  1.850779967602160e-01
  -4.607202773256372e+02  1.456027666262519e+00 -1.487831811936771e+00  1.850779967602160e-01
  -4.602819948934303e+02  1.455035364661438e+00 -1.486689667736965e+00  1.850389659680864e-01
  -4.602819948934303e+02  1.455035364661438e+00 -1.486689667736965e+00  1.850389659680864e-01
  -4.600054258032159e+02  1.449184288488005e+00 -1.483535537896639e+00  1.848274046360272e-01
  -4.593343988685533e+02  1.449095468862275e+00 -1.482908584680790e+00  1.848211877646375e-01
  -4.593343988685533e+02  1.449095468862275e+00 -1.482908584680790e+00  1.848211877646375e-01
  -4.601531057379535e+02  1.448539538632792e+00 -1.483770022268861e+00  1.848079187984764e-01
  -4.600504508379991e+02  1.448558058704648e+00 -1.483677283153878e+00  1.848080186266615e-01
  -4.594274794321135e+02  1.453199784600653e+00 -1.484869880389731e+00  1.849678147018398e-01
  -4.594424414678143e+02  1.453331471378410e+00 -1.484815503869070e+00  1.849720729881841e-01
  -4.595099535685486e+02  1.453117300796286e+00 -1.485257986965094e+00  1.849668352596795e-01
  -4.595099535685486e+02  1.453117300796286e+00 -1.485257986965094e+00  1.849668352596795e-01
  -4.595099535685486e+02  1.453117300796286e+00 -1.485257986965094e+00  1.849668352596795e-01
  -4.592279692955398e+02  1.452516427336282e+00 -1.484115758171499e+00  1.849404534972391e-01
  -4.605286053223059e+02  1.448740869222670e+00 -1.487248131245527e+00  1.848273181061843e-01
  -4.603247672735346e+02  1.453266851958670e+00 -1.486760901740614e+00  1.849786148991085e-01
  -4.603247672735346e+02  1.453266851958670e+00 -1.486760901740614e+00  1.849786148991085e-01
  -4.623966116421321e+02  1.452746393800555e+00 -1.501310873116099e+00  1.850343022493712e-01
  -4.636430313942947e+02  1.450078947894266e+00 -1.493663166890248e+00  1.848990725464938e-01
  -4.636430313942947e+02  1.450078947894266e+00 -1.493663166890248e+00  1.848990725464938e-01
  -4.624692195492370e+02  1.461691116785058e+00 -1.491703917207909e+00  1.852815077989700e-01
  -4.622231310384432e+02  1.450277358640424e+00 -1.480471320125027e+00  1.848419047356848e-01
  -4.613874094006291e+02  1.448440868341116e+00 -1.487816227810656e+00  1.848234989484692e-01
  -4.613874094006291e+02  1.448440868341116e+00 -1.487816227810656e+00  1.848234989484692e-01
  -4.613874094006291e+02  1.448440868341116e+00 -1.487816227810656e+00  1.848234989484692e-01
  -4.599658763439826e+02  1.448914188746566e+00 -1.486183138546477e+00  1.848301056089090e-01
  -4.599658763439826e+02  1.448914188746566e+00 -1.486183138546477e+00  1.848301056089090e-01
  -4.600385636330998e+02  1.449052200445514e+00 -1.486325269404638e+00  1.848352950928419e-01
  -4.651593003736947e+02  1.466557015270012e+00 -1.511932522002636e+00  1.855373101164337e-01
  -4.649299477648254e+02  1.464441109325625e+00 -1.505928395392405e+00  1.854389580930827e-01
  -4.606794364557179e+02  1.455571791707748e+00 -1.483406351351590e+00  1.850435262130300e-01
  -4.606794364557179e+02  1.455571791707748e+00 -1.483406351351590e+00  1.850435262130300e-01
  -4.614230359741815e+02  1.441315893543291e+00 -1.480191648325484e+00  1.845531339961315e-01
  -4.621044350434044e+02  1.450829373747764e+00 -1.483460237811124e+00  1.848764804537945e-01
  -4.621044350434044e+02  1.450829373747764e+00 -1.483460237811124e+00  1.848764804537945e-01
  -4.606025264527057e+02  1.460746780869220e+00 -1.479113916566972e+00  1.851916374537007e-01
  -4.612560752986125e+02  1.452372149662383e+00 -1.496763236485451e+00  1.849986429265682e-01
  -4.612560752986125e+02  1.452372149662383e+00 -1.496763236485451e+00  1.849986429265682e-01
  -4.603707320316139e+02  1.458807659966104e+00 -1.480176342919062e+00  1.851332913630192e-01
  -4.617269117291009e+02  1.464113094759050e+00 -1.479431559359571e+00  1.853068027590926e-01
  -4.617269117291009e+02  1.464113094759050e+00 -1.479431559359571e+00  1.853068027590926e-01
  -4.594042673188729e+02  1.449007253370053e+00 -1.483101499235128e+00  1.848160284586343e-01
  -4.578668552970397e+02  1.450367934997026e+00 -1.482942815708856e+00  1.848615337076715e-01
  -4.580828607937589e+02  1.450605970289338e+00 -1.483622701223176e+00  1.848734175125680e-01
  -4.580883568694027e+02  1.451547334040630e+00 -1.481186021464449e+00  1.848944394414714e-01
  -4.581597305352436e+02  1.451720817086855e+00 -1.481284424992179e+00  1.849008986116667e-01
  -4.583943072191437e+02  1.452436554498974e+00 -1.481417157008005e+00  1.849250072991963e-01
  -4.583943072191437e+02  1.452436554498974e+00 -1.481417157008005e+00  1.849250072991963e-01
  -4.581747507801683e+02  1.452002514177496e+00 -1.481466100450194e+00  1.849109810931612e-01
  -4.581747507801683e+02  1.452002514177496e+00 -1.481466100450194e+00  1.849109810931612e-01
  -4.581960383643907e+02  1.451817095409530e+00 -1.481604464374468e+00  1.849056352854336e-01
  -4.582641036740285e+02  1.451923476143465e+00 -1.481628911834482e+00  1.849095105032247e-01
  -4.582641036740285e+02  1.451923476143465e+00 -1.481628911834482e+00  1.849095105032247e-01
  -4.603925630767219e+02  1.442515187847980e+00 -1.479502159686748e+00  1.845906029975322e-01
  -4.603925630767219e+02  1.442515187847980e+00 -1.479502159686748e+00  1.845906029975322e-01
  -4.603925630767219e+02  1.442515187847980e+00 -1.479502159686748e+00  1.845906029975322e-01
  -4.603620379454030e+02  1.442860451468205e+00 -1.480133795502110e+00  1.846050811763119e-01
  -4.604993549800639e+02  1.442232633846478e+00 -1.479409249137841e+00  1.845807907855420e-01
  -4.604993549800639e+02  1.442232633846478e+00 -1.479409249137841e+00  1.845807907855420e-01
  -4.598592522425970e+02  1.448116385120858e+00 -1.483395532431836e+00  1.847890800288014e-01
  -4.598592522425970e+02  1.448116385120858e+00 -1.483395532431836e+00  1.847890800288014e-01
  -4.598592522425970e+02  1.448116385120858e+00 -1.483395532431836e+00  1.847890800288014e-01
  -4.592231124172321e+02  1.448428583847223e+00 -1.483500152802975e+00  1.848002492142841e-01
  -4.615660633400144e+02  1.447393404826994e+00 -1.483553121027423e+00  1.847656997116893e-01
  -4.588103102345356e+02  1.451363120355633e+00 -1.484114530277701e+00  1.849008251079267e-01
  -4.588103102345356e+02  1.451363120355633e+00 -1.484114530277701e+00  1.849008251079267e-01
  -4.586012749691207e+02  1.450962579280811e+00 -1.484085755856988e+00  1.848869416678342e-01
  -4.586012749691207e+02  1.450962579280811e+00 -1.484085755856988e+00  1.848869416678342e-01
  -4.586012749691207e+02  1.450962579280811e+00 -1.484085755856988e+00  1.848869416678342e-01
  -4.581754783464679e+02  1.450354312724019e+00 -1.482750255944930e+00  1.848590729565880e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.579944996801195e+02  1.450130064921381e+00 -1.482257901207755e+00  1.848487986826048e-01
  -4.576088569067329e+02  1.450526724176785e+00 -1.481154231352410e+00  1.848585115866971e-01
  -4.576088569067329e+02  1.450526724176785e+00 -1.481154231352410e+00  1.848585115866971e-01
  -4.576143566654978e+02  1.450707889572344e+00 -1.480980568891743e+00  1.848635122684701e-01
  -4.575173374700568e+02  1.450045060227023e+00 -1.481059725245923e+00  1.848409010761685e-01
  -4.575173374700568e+02  1.450045060227023e+00 -1.481059725245923e+00  1.848409010761685e-01
  -4.575173374700568e+02  1.450045060227023e+00 -1.481059725245923e+00  1.848409010761685e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592014861807646e+02  1.455846092897277e+00 -1.478967145276733e+00  1.850287904019857e-01
  -4.592989767334583e+02  1.454522165128832e+00 -1.481147349302653e+00  1.849943135076661e-01
  -4.592157944656072e+02  1.454353608821709e+00 -1.481179710803762e+00  1.849888149965013e-01
  -4.585987707908776e+02  1.452701238610545e+00 -1.480803526640697e+00  1.849326254104210e-01
  -4.585987707908776e+02  1.452701238610545e+00 -1.480803526640697e+00  1.849326254104210e-01
  -4.585987707908776e+02  1.452701238610545e+00 -1.480803526640697e+00  1.849326254104210e-01
  -4.585703371917583e+02  1.452638074449366e+00 -1.480831501504859e+00  1.849305771852870e-01
  -4.585703371917583e+02  1.452638074449366e+00 -1.480831501504859e+00  1.849305771852870e-01
  -4.585703371917583e+02  1.452638074449366e+00 -1.480831501504859e+00  1.849305771852870e-01
  -4.585703371917583e+02  1.452638074449366e+00 -1.480831501504859e+00  1.849305771852870e-01
  -4.607044353242295e+02  1.451324082258492e+00 -1.494290016313260e+00  1.849500570602925e-01
  -4.607044353242295e+02  1.451324082258492e+00 -1.494290016313260e+00  1.849500570602925e-01
